upi_id,amount,transactionAmountDeviation,timeAnomaly,locationDistance,merchantNovelty,transactionFrequency,is_fraud
scammer1876@upi,8514.777404190676,0.6325360389181176,0.9915974327914722,55.10224948462697,0.8417800635622809,9,1
user1877@upi,4708.6871191928585,0.4436962966069261,0.18526841365377178,74.5238832392306,0.31033330047037955,1,0
user1878@upi,701.0685705133402,0.1437928641297297,0.05052728555293895,6.7517626444762335,0.71227091847907,18,0
scammer1879@upi,4935.533188455805,0.8527132097836732,0.642108689844665,17.46775871694509,0.4871720771680086,18,1
scammer1880@upi,9402.310150255094,0.1821352465048044,0.7991008584574242,95.59951102851308,0.6698315088963888,12,1
user1881@upi,7659.696393810177,0.6838172359634813,0.556948160382022,24.391831894620374,0.4313249028842071,12,0
user1882@upi,5282.322780038652,0.34437006931064185,0.38464697054267993,25.967585588119345,0.6161690815641575,16,0
scammer1883@upi,8410.148048551067,0.7420814743105995,0.9825032422396963,67.53141292257261,0.9323162105309569,17,1
user1884@upi,3806.6368070716658,0.6398120517367129,0.5007640730958434,39.061276693316096,0.3370871407808512,4,0
scammer1885@upi,7419.484191602996,0.139333005354083,0.7533292492982351,91.83018434092557,0.42421398588467707,10,1
user1886@upi,6717.925846581734,0.1328365718750668,0.9962442341316401,93.92457054437533,0.1460609288354957,1,1
user1887@upi,3674.941054910722,0.2428388490436566,0.16752302705387512,55.753296668258464,0.5341280618108754,17,1
scammer1888@upi,5459.210769145402,0.03873347782525871,0.5077434533032908,87.42405870837713,0.39078047737249444,18,1
scammer1889@upi,8427.782671209181,0.6408611411836337,0.7319149355800193,24.77350125268338,0.009130571748045435,7,1
scammer1890@upi,450.0460977048734,0.1710470839188586,0.5417183151426471,86.37425791438906,0.619090628178459,18,1
scammer1891@upi,5693.960037317319,0.17466825006758224,0.5324878268274439,87.72868863523571,0.3624485287302053,16,1
user1892@upi,2628.999565463234,0.72816852858944,0.7700682347297952,21.175773122968245,0.2787829547256294,2,0
user1893@upi,3724.938095614185,0.0020151428415583483,0.7425683188644041,13.167190106501403,0.3886520878963925,13,0
scammer1894@upi,1711.3260757414569,0.9951477076336209,0.0687085905843815,83.42032722378839,0.8345606994226205,7,1
user1895@upi,6448.099076435367,0.31458243069003977,0.06989677674135608,60.500317012277804,0.9956275420778017,14,0
user1896@upi,7696.145703944937,0.20478681224238016,0.1420686914506194,14.035151936361945,0.49830273158043303,13,0
scammer1897@upi,2919.810371724945,0.9262330672710144,0.6864259778501764,44.2427345665793,0.5713439183696714,6,1
user1898@upi,2376.756574572508,0.3294187669839681,0.7363712762768799,50.68042603234557,0.7079323445524544,15,0
scammer1899@upi,8984.754335967033,0.3030397639489103,0.6168821960081355,40.5868251088273,0.40665466626209124,3,1
user1900@upi,3979.301498876384,0.19555068502419304,0.5704143924403645,57.45918262405456,0.5298992510835991,4,0
user1901@upi,9235.102043472989,0.8092460243335466,0.9812443369382969,0.19658973353946507,0.9499017519374253,17,1
user1902@upi,2008.4700348782544,0.014997459040634875,0.09741321727027086,70.59088847489701,0.010667422036526819,12,0
scammer1903@upi,9894.961490368303,0.533627214545361,0.2779936627851374,26.91096608085566,0.6794054710642604,1,1
user1904@upi,7322.491639990213,0.04734413976915319,0.18515939141436055,32.817322199306695,0.9289390309415559,13,0
user1905@upi,8666.762872917177,0.05768067174555824,0.6344213016197172,5.531053911039829,0.737190804226605,14,0
user1906@upi,1763.821289817214,0.6213763541355112,0.4449699487215021,43.087892446008205,0.3544486100218087,10,0
scammer1907@upi,1222.8327634576035,0.9164387377512442,0.528215264819077,97.80332339549688,0.4834470003307795,5,1
user1908@upi,7569.95043298621,0.19632394871537295,0.48960274161702744,31.0211570120534,0.5907917172983331,1,0
user1909@upi,1195.7858528510774,0.5857611545807816,0.13211830294741567,96.95742453871036,0.05910006576808635,13,1
scammer1910@upi,9307.867123692142,0.9687200480944372,0.4621856967392399,13.64114742508794,0.06734047431134971,1,1
scammer1911@upi,8071.264382316302,0.06698623887393351,0.366627937111186,20.030749540930238,0.35384858120488416,17,1
scammer1912@upi,6661.737400947728,0.8113291240557352,0.13109489582492806,98.50215621664778,0.7888790772955632,9,1
user1913@upi,7976.060692580162,0.9223617848437751,0.11735451894516247,73.27646667952635,0.6502753725307516,10,1
user1914@upi,1407.223706090855,0.26206258563961937,0.1666695216228038,47.3990322012287,0.8209749475618896,12,0
user1915@upi,5564.6225289829,0.023831643676495595,0.7638957206664272,54.28302662278466,0.17829358430608566,3,0
user1916@upi,7996.082392561233,0.3306742248441963,0.8737413169294945,13.733013625002766,0.405776614146501,2,0
user1917@upi,9454.835340811987,0.1395582934941022,0.24364972094298798,18.928630026060176,0.2927611157174169,13,0
scammer1918@upi,5652.729415879973,0.6116104823379159,0.6257432786237332,89.51436493456086,0.6912724309451761,12,1
user1919@upi,9098.800603065294,0.3986049390574089,0.5399907437798657,75.42124540266268,0.1843786239629015,20,1
user1920@upi,5833.441152192017,0.25463078721284604,0.16379766818210328,0.25795444356018216,0.36459383340829776,1,0
user1921@upi,2767.1282336368995,0.48029876312781283,0.5154848199343843,35.051225244444375,0.3548474661956391,9,0
user1922@upi,2067.8692222164696,0.7706940775242068,0.8555710032281462,40.11269965555545,0.10534252658539911,14,0
user1923@upi,1792.5449471160655,0.15099516991124795,0.6933127028910745,1.455035142537331,0.4023050761222239,8,0
scammer1924@upi,1945.7955082607264,0.889263334966826,0.8151841224791998,64.42157762338105,0.2720857312704694,11,1
user1925@upi,9303.510636436175,0.8036249210429467,0.25605074891000623,22.50210074435396,0.9967535375527743,16,1
user1926@upi,1165.2404887851133,0.3783556073055565,0.5732817812600441,42.38838255629233,0.9972611359679775,3,0
user1927@upi,5818.9713273354655,0.6513985520399252,0.029876451898594003,53.40099532511861,0.2036835351443319,11,0
scammer1928@upi,2268.6075682691658,0.5257856617151364,0.9739233051929486,47.622255429646486,0.48547737603860475,20,1
scammer1929@upi,953.7903565784668,0.9166151562208213,0.12934447077938738,54.97868141602197,0.5988630963872491,13,1
scammer1930@upi,7925.460280743481,0.7218297937024004,0.8026169824340916,46.070399819085935,0.4846991874076393,7,1
user1931@upi,6057.430990286019,0.032130096517780204,0.36387374158533425,75.35243525567894,0.2710670607052327,12,0
user1932@upi,905.2775224061005,0.2358391635745496,0.19257466854043115,48.071647527882824,0.8553514284276812,6,0
user1933@upi,3654.8962253833856,0.505041012804235,0.29648905396914527,3.4453324893745196,0.18362808921339924,5,0
scammer1934@upi,8632.687511868597,0.7830343305129764,0.2641547052865171,22.154922920960306,0.6470712966180355,12,1
user1935@upi,6573.370042644124,0.585338037294932,0.47927702600323363,64.6138616301071,0.2144771283885647,2,0
user1936@upi,2683.7387215966887,0.11628568935734651,0.010263191502453584,30.01541101637545,0.7375371241460147,9,0
user1937@upi,304.6570553444934,0.7316400826344923,0.5679607077170312,10.629454915200654,0.5194300306109231,1,0
user1938@upi,3392.4291502162737,0.07670218694396769,0.7170059498951671,46.58583075039368,0.4310593161040487,2,0
scammer1939@upi,9452.132849304315,0.834630410780411,0.9023549775543354,33.38874193772424,0.45554379905198084,12,1
scammer1940@upi,2582.511235486372,0.9789372356407091,0.8134675518435625,42.86477984198693,0.6018849530826896,13,1
user1941@upi,1743.2517105653644,0.328153021713526,0.4844108392584999,64.14807236877516,0.5896402857787932,7,0
user1942@upi,2620.8393985022503,0.941348605783344,0.46015387714471767,59.176405805188814,0.37036341953057983,5,1
user1943@upi,4762.148732946675,0.6297217365949217,0.0723279460443883,38.96852762367145,0.5706427674303263,19,1
user1944@upi,3500.0650187415936,0.09538369680165892,0.5372275900742874,70.36046099811179,0.21073886239911543,5,0
user1945@upi,2414.726829598444,0.9295529834031763,0.4555884934998321,59.97255881900242,0.5852932712433737,5,1
user1946@upi,779.3272611773713,0.08515034825771861,0.2275850973968807,26.07412741508599,0.7891360035962034,2,0
scammer1947@upi,2335.5195418930157,0.99842706509752,0.4663753190436548,60.72567406297659,0.889339888667043,12,1
user1948@upi,2228.2046103327993,0.7277352360258844,0.30185218687586335,4.9356639439321786,0.9545616592021108,11,0
scammer1949@upi,4511.572022251535,0.668367584392428,0.39310721063437504,95.24082739909862,0.04939587758734709,14,1
scammer1950@upi,4367.464186930542,0.4327720191909603,0.6439008629694053,85.81598409735606,0.06893523950162772,13,1
user1951@upi,274.05855703678185,0.012608665983546818,0.8279277133561588,60.84891583072495,0.8626648524929095,10,0
user1952@upi,5403.041012415794,0.45831761245876146,0.5199387743994411,24.990975154786366,0.7265480237516001,3,0
user1953@upi,3301.7783877051183,0.49034769854567417,0.2596253617215224,33.72585942628267,0.3315284731191406,4,0
scammer1954@upi,517.7053210303802,0.8052084174937413,0.4779207338035144,88.80169127187324,0.998897939751853,18,1
scammer1955@upi,7456.717768931137,0.8025891501565673,0.2766485528856548,96.83835394223162,0.3692564158359428,12,1
user1956@upi,7479.403030240143,0.8400966463587052,0.7235556269483613,5.613926310557638,0.14138906178955934,12,0
scammer1957@upi,3492.657196491595,0.5628704359144476,0.6890810853631506,70.78549228852766,0.3053611030502845,4,1
scammer1958@upi,3000.023403813089,0.2517991942542954,0.8712004212923218,38.527819120808424,0.2977076943294191,17,1
user1959@upi,372.25973241522917,0.22195597767761988,0.7066116957576752,30.14475229437654,0.6851466372107083,15,0
user1960@upi,782.4100127376453,0.4684608716408186,0.5627092304463917,69.53044422316661,0.8610179115924669,20,1
scammer1961@upi,8893.784375422534,0.07458605771567428,0.15840727033084723,39.94540220755477,0.635234676170686,18,1
user1962@upi,3966.258731174076,0.710168775956455,0.010434770976867846,25.537833057189076,0.9013346957637154,1,0
scammer1963@upi,6760.805438900572,0.32055624666400284,0.8757285871288767,65.42483129234171,0.8807937051119379,2,1
scammer1964@upi,7083.358263849455,0.7708677014705064,0.2760503421992594,69.37976499405116,0.6381568704843584,5,1
scammer1965@upi,9142.605967950785,0.1778428203407686,0.2885966977166289,94.06532944181365,0.6006932903993615,3,1
user1966@upi,1763.1978580244554,0.26223212412231944,0.17323102040620997,75.46507916486169,0.37825869703508763,9,0
user1967@upi,2746.557571362227,0.37019418175053087,0.9700987281916961,37.24169522503853,0.023535965728991082,7,0
user1968@upi,1518.5194672268647,0.05452086416920854,0.30844324761942465,25.52280591278381,0.49134001631926394,7,0
user1969@upi,1879.643471248836,0.7341678597566075,0.33150448408318056,34.05679229081222,0.8481776566350288,18,1
user1970@upi,4167.27923960799,0.27932782221940267,0.7736058353613404,13.796887730895534,0.7500989883971305,10,0
scammer1971@upi,9754.89621705125,0.2288677432759616,0.05123006528704377,40.909463861735354,0.3405569426318025,17,1
scammer1972@upi,867.4725177302012,0.29493854926534857,0.589970997194124,80.47073529862698,0.8943952073167237,16,1
scammer1973@upi,8978.48318539538,0.7669422882485389,0.03834468347821263,7.530496035329914,0.954155232708556,6,1
user1974@upi,6467.202094453317,0.24552753970181995,0.1492976675808343,59.78840360597075,0.5508033162498795,18,1
user1975@upi,2083.3619850152973,0.8068339588378407,0.06854542714694456,25.545704525412958,0.30747383224763647,13,0
user1976@upi,5128.816409515947,0.5773070348892066,0.11743760428592642,12.406547980478011,0.433135913896714,13,0
scammer1977@upi,3310.7787657636077,0.8742717747887745,0.31673761438066883,40.066829171413474,0.6621723965022557,15,1
scammer1978@upi,2763.721544628931,0.519821880550775,0.09427982576275751,63.10631757050259,0.4232836738831999,16,1
scammer1979@upi,8521.02364739404,0.05181060238076107,0.39227798656249246,71.44530244526412,0.5943148524393173,4,1
user1980@upi,1771.9901872258895,0.10097280162004196,0.14771800460083417,2.666243419925307,0.31585344580930097,18,0
user1981@upi,2347.4117239381394,0.6127677022883001,0.26730552146750175,38.77221165278208,0.9970125877126893,11,0
user1982@upi,3743.2055312321863,0.13195373017094747,0.4102363228720318,77.92492516452285,0.6379431683290099,6,0
user1983@upi,5207.04615266325,0.5352071949807008,0.9787403293811636,11.755140296230849,0.38886189143017347,12,0
scammer1984@upi,6998.458116853863,0.586205769293819,0.7204413102998997,69.3548277316271,0.45025278311479644,17,1
user1985@upi,3426.2369938831,0.12103235415531832,0.29264837154362344,23.559842826475307,0.16187627742781674,19,0
user1986@upi,1273.5763263599865,0.7984663011363011,0.04844004794672763,34.86590594070973,0.1842768911592214,11,0
scammer1987@upi,9686.372938546476,0.7914273721336536,0.325321840323202,65.93592606303424,0.8619933253984198,18,1
scammer1988@upi,9834.27065600115,0.2341278712898187,0.9427284053285996,89.77378757496525,0.17830767945321802,6,1
scammer1989@upi,8382.321840599561,0.06656055929243532,0.9231165099568003,7.287756634089593,0.6784173417826174,8,1
scammer1990@upi,6616.221090038064,0.3128211809806897,0.08198215839994927,98.69182567346003,0.42346104627988257,17,1
scammer1991@upi,8049.0240300760215,0.6990481771772088,0.5754465557748034,18.386618766134145,0.13455668235799434,13,1
user1992@upi,6884.490923662423,0.6242885668029213,0.29789995974909345,14.716148019603958,0.3733319815472167,18,0
user1993@upi,4118.682621980873,0.03471773149891211,0.70742916205838,8.561129215982731,0.6101479100177162,3,0
scammer1994@upi,1193.2082200611553,0.9744579345537892,0.9900656943360819,96.75031104832982,0.7805859834991669,2,1
scammer1995@upi,9260.623062294966,0.4866454650212264,0.60042332991575,14.758911164871225,0.7940167013952222,18,1
scammer1996@upi,8228.720556832195,0.9575829432303422,0.10956877262864506,39.42912733212359,0.7294817023413566,12,1
user1997@upi,5635.276460797276,0.617162156091634,0.25371165574497356,54.50047803519137,0.09521759813208719,2,0
user1998@upi,9116.276683460184,0.2633635416995119,0.8507068867528459,56.36820891265318,0.13333111739164327,10,1
user1999@upi,3411.7694614939537,0.36438634802570513,0.33578654478217285,44.505926255847186,0.21864723582866108,4,0
user2000@upi,2465.5637654699512,0.8845814988718547,0.37416134602534423,36.98746295533508,0.9874355825857208,19,1
scammer2001@upi,469.98455837639267,0.40463023149680266,0.9666848486054168,56.724499903604055,0.5959343711684068,19,1
user2002@upi,3799.07607313592,0.7067335323215769,0.33356900389531896,72.53738726535734,0.2472414854115762,5,1
user2003@upi,9965.530785705629,0.35030189158923064,0.012113025341701111,12.270317830012445,0.7463375048314146,11,0
user2004@upi,5725.712412246384,0.7642282647016359,0.5363592574396804,21.852390299372004,0.46568851163109015,6,0
scammer2005@upi,6908.95578852293,0.8998801951204037,0.9776742712701737,78.299094504228,0.9976204443704318,15,1
scammer2006@upi,7404.535711922196,0.8276836078415244,0.2563617758977479,55.039053817685314,0.6356484107240248,19,1
user2007@upi,5752.463547877496,0.35180158420859553,0.7500698693506785,31.817807754133632,0.8941791511348457,11,0
user2008@upi,4688.963399313219,0.6675237037381055,0.45888066945606965,29.871216764331145,0.1266710979143133,4,0
scammer2009@upi,5723.240488251946,0.6897806807598559,0.5199970617318019,52.988259864675136,0.42222753723061635,11,1
scammer2010@upi,1201.2884445702434,0.14738115362573012,0.5860394712840253,76.92198433989807,0.7803747762150152,5,1
scammer2011@upi,6676.246922715756,0.5777916232923429,0.7367398131272669,79.86847534860027,0.8715722152424296,13,1
user2012@upi,6940.031216178063,0.7404319622585949,0.8085179967180466,1.9935043994584678,0.21266681289650258,9,0
user2013@upi,5702.877730168946,0.5057154009114785,0.8309727689229899,72.74830619995485,0.3759039782763901,4,1
user2014@upi,6841.044058127667,0.6992537141757454,0.13861093523322554,38.76469714101892,0.5386709759137323,12,0
scammer2015@upi,9909.62310777354,0.9895556632467344,0.9572725517830225,64.89778540052008,0.3660882910086225,19,1
scammer2016@upi,4219.6834893766345,0.9138042091987925,0.8693439698441581,70.4588826364215,0.07301004896029673,5,1
scammer2017@upi,1096.7429362576943,0.7539317970779266,0.6303565001569692,88.93870729662457,0.2123636814840384,2,1
user2018@upi,7207.961994234532,0.9103722756666703,0.4972058414124164,8.720849787970696,0.44236490671418993,13,0
user2019@upi,369.57800381672956,0.969399883989611,0.39069147924010195,17.66341714554195,0.5016854006456956,2,0
scammer2020@upi,3622.9484775340175,0.9540261686134067,0.7045508588796522,59.88327018808547,0.8372242272306385,5,1
user2021@upi,489.8879987463705,0.32531070670684037,0.932124571409976,32.694575554633445,0.21928931063349422,1,0
scammer2022@upi,6117.170827390457,0.5341053066371416,0.8477985107906291,33.94838295822572,0.7987773550119092,4,1
user2023@upi,8953.355804930521,0.7956709519460304,0.5508576137883234,67.45949394283764,0.5869739739377905,9,1
user2024@upi,52.843412394575495,0.1707537917558657,0.04168487030836643,91.43034782624554,0.1521247689139994,2,0
user2025@upi,361.3852129631332,0.5188941239163146,0.9029169032268886,82.44013783597359,0.00015293076303457553,19,1
scammer2026@upi,2839.8392273470668,0.4011905893281822,0.5581018169760587,86.07356035649065,0.5148427105002654,5,1
scammer2027@upi,9020.688689800565,0.6345677440367827,0.4414637004552705,10.051626113858902,0.13663346823338296,18,1
user2028@upi,2543.4055255737458,0.3380586378742818,0.5053489409800289,47.85831349139976,0.3702558080738063,9,0
user2029@upi,6896.86348217961,0.9582346073712678,0.8815780042317858,65.46791604356628,0.3777302173847651,16,1
user2030@upi,6149.090034836897,0.955051471538141,0.21898436352736517,9.279233415818267,0.32486938110540164,15,0
scammer2031@upi,7171.21857155783,0.5682921251029964,0.6483672201851863,43.13607149967847,0.6847151242821989,8,1
scammer2032@upi,8997.834971141332,0.5032222256801441,0.485720092697161,71.64833549095515,0.10084317468712434,10,1
scammer2033@upi,1551.1358748491707,0.18529413489149682,0.46590088024851917,88.53310545928568,0.6569221312659003,6,1
scammer2034@upi,5976.631793099781,0.0997932769671871,0.7284831479416323,99.65652814784724,0.39805379625829707,1,1
scammer2035@upi,9144.263584253853,0.7684398726811869,0.18666585918288603,19.503301143609598,0.6214461171561002,16,1
user2036@upi,7673.311684874355,0.5046889147767926,0.0966809496866623,64.65793087825985,0.25736659472418355,13,0
scammer2037@upi,6311.977133381543,0.22204497816721525,0.7520036697746547,24.662429389732942,0.7103428126212765,18,1
user2038@upi,4475.109870608973,0.39016390883499097,0.11790694560504966,48.68548835860952,0.8376608580711613,6,0
user2039@upi,4576.765094438176,0.8263452147367573,0.6463529773113615,81.17086552856588,0.5426798615490385,6,1
scammer2040@upi,3076.2063494840777,0.8539494994181451,0.4251771224135218,36.07883916939538,0.7056124603982685,8,1
scammer2041@upi,9982.52642306464,0.3911917652564675,0.3512400624558252,22.383454174471108,0.42772301862933015,6,1
user2042@upi,4887.2010366362565,0.07698594380726864,0.4414754343465438,74.44808177781331,0.06520845830413458,1,0
scammer2043@upi,3106.1619519464,0.7791077266021045,0.11553663937877245,79.03527671648895,0.032857593238493465,9,1
user2044@upi,2869.380111471806,0.8404455937587111,0.6038858428783499,8.477330082760826,0.6557995430970444,13,0
user2045@upi,5331.855663931735,0.06102132617501055,0.1060713689732733,84.09640683770768,0.12369216534936212,20,1
scammer2046@upi,3488.4884285189682,0.8750127399875248,0.5508000229975253,53.95547964755293,0.46026278318705405,11,1
user2047@upi,4811.7775615072105,0.7716234056528505,0.12050717505233921,12.227373980393196,0.39521426586911,19,0
user2048@upi,4305.39514415404,0.3840859931445806,0.47139923724097255,83.54714382417141,0.5840252984765993,4,1
user2049@upi,3201.3298814210802,0.30750981321650217,0.8075239162649925,65.36176787172319,0.8859283081082552,2,1
user2050@upi,364.2617979585573,0.22789993909778605,0.22065348958365116,14.239152882849682,0.31154221051097863,17,0
scammer2051@upi,8933.97548935893,0.9848536177409952,0.6707658418540035,5.462417924343887,0.3636027164926583,18,1
scammer2052@upi,1641.6837448644828,0.8971676893417305,0.0804772567116877,90.51661940182656,0.9876309173070738,11,1
scammer2053@upi,2614.452247886402,0.9306792397054485,0.6811864940049651,59.20192958595095,0.03185968160966601,13,1
user2054@upi,3514.5413427321696,0.13183737080801272,0.8976613857516802,4.058681803854702,0.004770971226209841,8,0
scammer2055@upi,2390.1040282389,0.7646821295215751,0.31182489980963246,68.32360964252426,0.8611925284944477,8,1
scammer2056@upi,8527.761583334155,0.4362616682717666,0.6476199648653479,45.97448712164005,0.1010413443831979,15,1
scammer2057@upi,4893.786517772546,0.2868197005535652,0.8564983096456771,96.1888438876309,0.8138723391339484,11,1
scammer2058@upi,2104.026150992488,0.16507684189914928,0.6493657025913477,89.34115131224995,0.43027030458334536,7,1
scammer2059@upi,4043.1482419994545,0.5501439462649665,0.34378749782041085,78.32550226709303,0.27514360655504755,2,1
user2060@upi,7946.080831826382,0.8881571724588697,0.7502826561426548,14.067664968840976,0.2928122790776426,5,0
user2061@upi,8488.910531498199,0.7762656816942601,0.5448144495964531,21.82880797959307,0.8936589023284065,12,1
user2062@upi,8246.41863996937,0.808272041369055,0.17958583767340697,92.43833779532572,0.3023539539780318,18,1
user2063@upi,6090.414413340989,0.953622253008348,0.3805600827093353,46.49558890681875,0.6212615434514392,12,1
scammer2064@upi,6112.322112306026,0.6566691411291999,0.6789060906300972,88.14672204778364,0.3130490307121595,16,1
user2065@upi,4114.120031907144,0.8065937812400957,0.33249998974220574,42.13726363220923,0.492613213899891,9,0
user2066@upi,1027.3699027222592,0.8402457357163265,0.6558926870534925,0.9648817104612184,0.2547162961710211,11,0
scammer2067@upi,6229.882914741924,0.7187583905822044,0.6111103117337973,47.27533455279275,0.5944500332755617,13,1
scammer2068@upi,2218.6476187887606,0.7858526665268852,0.3464943922659238,58.411795841185295,0.39579118062242746,15,1
user2069@upi,4330.027616761844,0.3596148636149272,0.16208370274571837,48.732424539925134,0.3587894103045296,20,1
user2070@upi,7718.507855270205,0.4055938273709635,0.9515109396879031,5.950253330414068,0.5001973729208489,19,0
user2071@upi,8209.638513209256,0.16245522967222126,0.7284979774712897,42.49337806713688,0.7712570551499981,2,1
user2072@upi,1395.4525536633885,0.4948962078777933,0.2817291153114252,51.908239077497264,0.48700065132122516,9,0
user2073@upi,8853.836331648457,0.6187490798267675,0.6046650107973156,92.63755643336711,0.20427019275351688,16,1
scammer2074@upi,7380.445152727136,0.6494241144950887,0.9792897641683216,78.07965911839824,0.37596823965618986,2,1
user2075@upi,5877.711555315256,0.25665286550045807,0.8256581626341324,77.70607599811163,0.9307868451714557,3,1
user2076@upi,6855.982459546518,0.3077915684030289,0.6828030046311518,75.61488060101455,0.5421618121817615,19,1
scammer2077@upi,8239.434912415029,0.7888153145587912,0.005416903123803163,29.30435783925922,0.9296896608639326,16,1
user2078@upi,3475.680571425242,0.29379084780454845,0.8628288626395515,30.162258177507407,0.5540028717082757,8,0
user2079@upi,7333.049508958918,0.9363855458802404,0.2141335157014982,56.32792393305854,0.7364081462369934,2,1
scammer2080@upi,3331.968385005797,0.7807598664501312,0.3194611555053941,61.021976141808054,0.8141555805563311,5,1
user2081@upi,35.93351483724166,0.4675690911407798,0.17924050978081607,8.508418654857675,0.6629400768854086,14,0
user2082@upi,2580.7483581522647,0.8175636329152726,0.34523601398999937,26.189949422558932,0.06757224752141067,1,0
user2083@upi,5623.358827182764,0.3775889690283608,0.4534342101887484,42.51013426090664,0.4295589309386626,1,0
scammer2084@upi,7978.845467047132,0.995898594469836,0.8103957340059544,99.7926755697978,0.6349565734671497,5,1
scammer2085@upi,6935.081867239887,0.3659366372301308,0.42120355026097145,64.24416330527507,0.24255505278061262,20,1
user2086@upi,4577.6093707802165,0.37169052539704384,0.2151183464263111,14.549696948442515,0.45586334261420725,9,0
user2087@upi,7383.151181456626,0.10103006760741606,0.6493146130338898,7.549277164156109,0.7390650807330349,3,0
user2088@upi,4616.287871945134,0.9435252229880986,0.07845975001215277,84.6243717983257,0.913328009692159,18,1
user2089@upi,7414.36489062962,0.6152445113312611,0.34897436720552855,83.28546645942343,0.6802982938402555,1,1
scammer2090@upi,9776.129115941452,0.2023890858144165,0.7739230567136801,43.128398029424034,0.2070012668301634,18,1
user2091@upi,1563.5224171486511,0.11804021312385682,0.9073502162605439,13.925374427732496,0.5086045101016358,13,0
user2092@upi,3680.933256588944,0.808249589352729,0.44000604773170915,17.712046810692218,0.6739759184256915,14,0
scammer2093@upi,9175.812921346193,0.577594427219206,0.8094227468024383,69.84988954879651,0.6761390768458497,1,1
scammer2094@upi,8934.808108221989,0.14445010874651154,0.13295531775059388,74.62776804613472,0.8253531847124083,11,1
user2095@upi,5894.446303971912,0.5389270960975233,0.202740013105687,27.49474899062433,0.6407255130422753,5,0
user2096@upi,8265.017250739364,0.24587625825743564,0.31506229055837076,74.03727279537462,0.6493228518685129,13,1
user2097@upi,5921.223876873975,0.9461498541809421,0.46554938716510685,36.65220038158039,0.09509233483985569,9,0
user2098@upi,7708.220622251406,0.37884309119831183,0.33846516877177435,81.36904960202811,0.6227698419006467,20,1
scammer2099@upi,3175.826580136497,0.8993543624975006,0.2673315088564109,91.89436498247183,0.9851179381839754,11,1
user2100@upi,4190.949217909622,0.0899394644299858,0.1890458037410152,24.12578336481943,0.46278550617399206,18,0
user2101@upi,2746.50186123129,0.8838135397712494,0.6579724841309149,97.23062290454845,0.38395657969501185,8,1
scammer2102@upi,7464.777342625703,0.6274915808210548,0.5508163829748037,91.18615106340972,0.43030066003207157,17,1
scammer2103@upi,253.5757969273006,0.595666471092884,0.9976155185762424,49.03715278724176,0.23227361970118987,12,1
scammer2104@upi,2209.5238703837845,0.018147003863906774,0.872093667023309,17.05890804567004,0.934833643305896,18,1
scammer2105@upi,7184.731922601499,0.8180802861816492,0.3858537682816916,63.43524036939014,0.7313448593155114,15,1
scammer2106@upi,301.4165092968837,0.5831142121523218,0.252339307476543,95.23912592586471,0.016890077193650654,11,1
user2107@upi,9291.446087371885,0.30099526411679467,0.10845339259282627,21.415478332494033,0.12616610009631823,12,0
user2108@upi,278.4861935684568,0.01940782053225376,0.7466851139693602,47.39960698216651,0.5658912923481761,14,0
scammer2109@upi,8307.154117626304,0.7438439664265382,0.962412693934651,31.358010714747543,0.7270298915765404,2,1
scammer2110@upi,1895.9753582066608,0.33150918177792554,0.023240445589482794,94.09997310231462,0.2141418189010983,19,1
user2111@upi,3604.9970708384863,0.5390450372591297,0.4555891488867416,60.34857547575096,0.2927573110484859,11,0
scammer2112@upi,8336.165048039667,0.5351285288765334,0.6865319551618938,34.19052599610581,0.7024185502358813,8,1
user2113@upi,8332.601932663352,0.7047524362615317,0.0066044706153494115,53.908623464008365,0.5846035147458944,15,1
scammer2114@upi,4219.416838667253,0.00016691731501605744,0.9233514912054475,80.61654964018648,0.5044555291772712,15,1
user2115@upi,5024.727593393286,0.10264739436714532,0.46577712014930184,7.326077119167518,0.012363065785814586,17,0
scammer2116@upi,8956.814245233398,0.4643943654460815,0.3902603072533174,73.28867942117813,0.9498361077212182,5,1
user2117@upi,5853.15478442935,0.551042429744138,0.4759743970801684,26.6392175745646,0.6086102044689373,7,0
scammer2118@upi,8642.24043294552,0.23444455250859708,0.9799628076357041,50.01048924720863,0.2212723248989299,15,1
user2119@upi,6990.10630670319,0.38879564122576504,0.25842664989033726,13.893341427670702,0.5366023731077196,9,0
scammer2120@upi,6483.103605728976,0.1643721525260876,0.016949081393682675,95.47192194034687,0.7477503698859471,6,1
scammer2121@upi,2218.7690206146563,0.006793450972255588,0.9063827697263304,25.566828091154658,0.7782298390831843,17,1
user2122@upi,5594.87391333607,0.4481271522481587,0.12387149426533661,66.01872224923804,0.7126050844389983,15,0
scammer2123@upi,4005.0589387273894,0.17398869333437528,0.3621130026261732,79.07436137826585,0.9841513529641404,10,1
user2124@upi,9881.719134541796,0.05824243156979103,0.14233787858052938,19.68557163590785,0.4481615247672974,14,0
user2125@upi,5907.886736822358,0.30124183311475616,0.9801400789530723,41.603717001188265,0.35784075724384623,13,0
user2126@upi,814.2126514632794,0.09864226535883147,0.41178050222398577,87.26408298955499,0.734818192544854,2,1
scammer2127@upi,4226.060486172333,0.24651852408086306,0.906180092622312,87.33778928026678,0.8196675665184586,2,1
scammer2128@upi,8274.807701634989,0.49330187502126777,0.7402011874692663,59.56393221431567,0.9096192243346998,5,1
